,market_date,company_symbol,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,is_volatile
21590,2016-04-01,NFLX,0,0,0,1,0,0,1,1,negative,0
21591,2016-04-01,ETFC,1,1,3,4,1,2,1,2,negative,0
21592,2016-04-01,NRG,1,1,0,1,1,0,0,1,negative,0
21593,2016-04-01,MET,1,0,1,2,0,1,0,1,positive,0
21594,2016-04-01,MCD,1,1,1,1,1,0,1,1,neutral,1
21595,2016-04-01,FB,0,1,0,0,0,0,0,0,neutral,0
21596,2016-04-04,HRS,2,1,1,1,0,2,1,0,negative,0
21597,2016-04-04,ALK,0,2,0,0,0,0,0,1,positive,1
21598,2016-04-04,IT,1,1,1,1,0,1,1,0,negative,0
21599,2016-04-04,CFG,0,0,1,1,0,0,0,1,positive,0
21600,2016-04-04,AIG,4,7,0,5,6,7,4,10,positive,0
21601,2016-04-04,GS,2,1,0,2,1,1,1,1,positive,0
21602,2016-04-04,LLY,1,4,0,1,3,2,1,4,positive,0
21603,2016-04-04,NDAQ,1,2,0,0,2,0,1,2,positive,0
21604,2016-04-04,AAPL,2,2,0,0,2,1,2,1,neutral,0
21605,2016-04-04,ETFC,2,3,2,2,0,1,3,4,neutral,0
21606,2016-04-04,MET,1,0,1,1,0,0,0,0,negative,1
21607,2016-04-04,FB,3,2,4,3,1,2,3,1,negative,1
21608,2016-04-05,PFE,2,4,0,3,2,2,3,3,negative,1
21609,2016-04-05,ALK,0,3,2,0,3,0,2,3,positive,0
21610,2016-04-05,MSFT,0,1,0,0,0,0,0,1,positive,1
21611,2016-04-05,AIG,2,2,2,3,2,3,3,3,neutral,0
21612,2016-04-05,EIX,0,0,0,0,0,0,0,1,positive,1
21613,2016-04-05,AGN,2,4,0,3,2,2,3,3,negative,1
21614,2016-04-05,BAC,2,2,2,2,2,0,1,2,positive,1
21615,2016-04-05,DUK,1,1,1,2,0,2,1,0,negative,1
21616,2016-04-05,DISH,2,5,2,3,4,4,3,6,positive,1
21617,2016-04-05,GIS,1,0,0,0,0,0,0,0,neutral,1
21618,2016-04-05,NDAQ,1,2,0,1,1,0,1,2,positive,0
21619,2016-04-05,NFLX,0,0,0,0,0,0,1,0,negative,0
21620,2016-04-05,ETFC,1,3,1,1,1,1,0,1,positive,1
21621,2016-04-06,HAL,0,2,0,0,0,0,0,1,negative,1
21622,2016-04-06,F,2,3,0,2,1,0,2,0,positive,0
21623,2016-04-06,PFE,3,5,1,3,2,3,2,4,negative,1
21624,2016-04-06,TWTR,0,3,0,0,3,0,0,1,positive,0
21625,2016-04-06,AIG,2,6,1,2,5,0,4,4,positive,0
21626,2016-04-06,EIX,1,2,0,1,1,1,1,1,negative,0
21627,2016-04-06,AGN,3,4,1,2,1,3,1,3,negative,1
21628,2016-04-06,JNJ,0,1,0,1,1,0,1,1,neutral,0
21629,2016-04-06,PYPL,1,1,0,1,1,0,0,1,positive,0
21630,2016-04-06,BLK,2,0,0,2,1,1,2,0,negative,0
21631,2016-04-06,NDAQ,1,1,1,0,0,1,0,0,positive,0
21632,2016-04-06,C,1,2,1,2,1,2,2,1,negative,0
21633,2016-04-06,AAPL,1,1,1,2,1,0,1,4,neutral,0
21634,2016-04-06,ETFC,4,5,0,6,2,2,3,5,neutral,0
21635,2016-04-07,HAL,4,1,2,2,1,3,1,4,neutral,0
21636,2016-04-07,PFE,7,4,2,6,2,6,2,6,negative,0
21637,2016-04-07,TWTR,0,0,0,0,0,0,1,0,negative,0
21638,2016-04-07,WMB,3,2,1,1,2,2,2,2,negative,0
21639,2016-04-07,AIG,3,5,3,2,3,2,4,4,positive,1
21640,2016-04-07,AGN,7,4,2,6,2,6,2,6,negative,0
21641,2016-04-07,VZ,0,2,0,0,0,0,1,1,positive,1
21642,2016-04-07,DAL,0,0,1,1,0,0,0,1,positive,1
21643,2016-04-07,NDAQ,1,3,0,1,2,0,1,2,positive,0
21644,2016-04-07,AAPL,1,3,0,2,4,0,2,3,positive,1
21645,2016-04-07,ETFC,2,3,1,2,2,2,1,6,neutral,1
21646,2016-04-07,MET,0,0,0,0,0,0,0,0,neutral,1
21647,2016-04-07,FB,2,1,0,2,2,1,2,3,positive,0
21648,2016-04-08,HAL,1,2,0,1,1,0,1,2,positive,1
21649,2016-04-08,F,0,1,0,0,1,0,0,1,positive,0
21650,2016-04-08,VIAB,0,1,0,1,0,1,1,3,negative,0
21651,2016-04-08,PFE,1,3,0,1,2,0,2,3,positive,0
21652,2016-04-08,CFG,0,1,0,2,0,0,0,1,neutral,0
21653,2016-04-08,AIG,3,12,2,4,11,8,8,19,positive,0
21654,2016-04-08,AGN,1,3,0,1,2,0,2,3,positive,1
21655,2016-04-08,GM,0,1,0,1,2,0,1,2,positive,0
21656,2016-04-08,NDAQ,2,2,1,1,1,1,0,2,positive,0
21657,2016-04-08,ETFC,4,7,3,3,4,2,2,8,positive,0
21658,2016-04-08,MET,2,2,0,3,0,2,0,2,negative,0
21659,2016-04-11,TWTR,0,0,0,0,1,0,1,1,positive,0
21660,2016-04-11,MS,1,2,1,1,0,1,0,1,neutral,0
21661,2016-04-11,NBL,0,1,0,0,1,0,0,1,positive,0
21662,2016-04-11,MSFT,0,3,0,2,1,1,0,2,neutral,0
21663,2016-04-11,UTX,0,0,0,1,0,1,0,0,neutral,0
21664,2016-04-11,AIG,8,8,4,7,9,3,7,7,positive,0
21665,2016-04-11,MCK,0,1,0,0,0,0,0,1,positive,0
21666,2016-04-11,HIG,2,1,1,2,1,2,2,1,negative,0
21667,2016-04-11,GM,1,2,1,1,1,1,1,0,negative,0
21668,2016-04-11,BLL,1,2,0,1,2,1,2,3,positive,0
21669,2016-04-11,GS,1,2,1,1,0,1,0,1,neutral,0
21670,2016-04-11,BAC,1,2,1,1,0,1,0,1,neutral,0
21671,2016-04-11,PYPL,0,1,0,1,1,1,0,1,neutral,0
21672,2016-04-11,DISCK,0,0,0,1,0,1,0,0,negative,0
21673,2016-04-11,DUK,1,0,1,1,1,1,0,2,positive,0
21674,2016-04-11,INTU,0,2,0,0,2,1,0,3,positive,0
21675,2016-04-11,PRU,0,0,0,1,0,0,0,3,positive,1
21676,2016-04-11,C,1,2,1,1,0,1,0,1,neutral,0
21677,2016-04-11,NFLX,1,0,0,1,1,0,0,1,neutral,0
21678,2016-04-11,AAPL,3,1,1,2,0,3,0,1,negative,0
21679,2016-04-11,ETFC,3,6,0,6,4,3,2,5,positive,0
21680,2016-04-11,MET,1,0,0,1,0,1,0,0,negative,0
21681,2016-04-11,CINF,1,2,0,0,2,1,1,2,positive,0
21682,2016-04-11,FB,1,0,0,2,1,0,1,1,positive,0
21683,2016-04-12,MSFT,0,1,0,0,0,0,0,0,positive,0
21684,2016-04-12,AIG,5,7,4,7,6,6,8,8,neutral,0
21685,2016-04-12,HUM,2,2,1,3,2,1,2,0,neutral,0
21686,2016-04-12,VZ,1,1,0,1,1,1,1,1,positive,0
21687,2016-04-12,GS,0,3,0,0,2,0,0,2,positive,0
21688,2016-04-12,NDAQ,2,2,1,2,0,1,1,2,positive,1
21689,2016-04-12,ETFC,1,2,1,1,1,1,0,3,neutral,0
21690,2016-04-12,WAT,2,2,1,3,2,1,2,0,neutral,0
21691,2016-04-12,MET,1,2,0,1,1,1,0,0,positive,0
21692,2016-04-13,F,1,2,1,1,2,0,1,2,neutral,1
21693,2016-04-13,VIAB,0,3,0,0,1,0,0,3,positive,1
21694,2016-04-13,AIG,0,0,0,0,0,0,0,1,positive,1
21695,2016-04-13,VZ,1,1,0,1,1,1,1,0,negative,1
21696,2016-04-13,GS,0,1,0,0,0,0,1,1,neutral,1
21697,2016-04-13,BLK,1,3,2,1,2,1,1,2,neutral,1
21698,2016-04-13,NDAQ,0,3,0,0,1,0,0,1,positive,0
21699,2016-04-13,AAPL,1,0,1,1,0,2,0,0,negative,0
21700,2016-04-13,ETFC,8,6,7,6,2,5,2,6,negative,1
21701,2016-04-13,PEP,0,2,0,0,1,0,0,2,positive,0
21702,2016-04-13,FB,1,1,1,1,0,1,1,1,neutral,0
21703,2016-04-14,STT,1,4,0,3,0,2,1,3,positive,0
21704,2016-04-14,PFE,0,0,0,2,0,1,0,2,negative,0
21705,2016-04-14,MS,1,2,0,1,0,1,0,1,negative,0
21706,2016-04-14,BK,1,4,0,3,0,2,1,3,positive,0
21707,2016-04-14,ORCL,0,3,0,0,2,0,2,0,positive,0
21708,2016-04-14,MSFT,0,0,0,0,1,0,0,1,positive,0
21709,2016-04-14,MAR,1,2,1,0,2,1,2,2,positive,0
21710,2016-04-14,XOM,0,0,0,1,0,0,0,0,negative,0
21711,2016-04-14,HIG,1,1,0,1,1,0,0,1,negative,0
21712,2016-04-14,AGN,0,0,0,2,0,1,0,2,negative,1
21713,2016-04-14,VZ,3,2,0,1,3,1,2,1,neutral,0
21714,2016-04-14,WFC,1,2,0,1,0,1,0,1,negative,0
21715,2016-04-14,GS,1,2,0,1,0,1,0,1,negative,0
21716,2016-04-14,BAC,1,3,0,3,0,2,1,3,positive,1
21717,2016-04-14,NDAQ,0,1,0,0,2,0,0,2,positive,0
21718,2016-04-14,C,3,4,1,2,2,3,2,4,neutral,0
21719,2016-04-14,AAPL,1,0,0,1,0,0,0,1,negative,0
21720,2016-04-14,ETFC,4,5,2,2,4,3,2,5,positive,0
21721,2016-04-14,FB,2,0,0,1,1,1,0,2,positive,0
21722,2016-04-15,F,1,0,0,1,0,0,0,0,neutral,0
21723,2016-04-15,VIAB,0,1,0,0,1,0,0,2,positive,0
21724,2016-04-15,PFE,0,2,1,1,1,1,2,1,positive,0
21725,2016-04-15,ADBE,1,2,1,1,1,0,0,1,neutral,0
21726,2016-04-15,MSFT,1,2,1,2,1,3,0,2,negative,0
21727,2016-04-15,CFG,3,4,3,3,2,5,2,5,negative,0
21728,2016-04-15,AIG,0,1,0,1,0,0,1,0,negative,0
21729,2016-04-15,AGN,0,2,1,1,1,1,2,1,positive,0
21730,2016-04-15,GM,1,0,0,1,0,0,0,0,neutral,0
21731,2016-04-15,VZ,2,3,1,2,2,4,1,1,negative,0
21732,2016-04-15,CCL,1,1,0,2,1,0,0,2,positive,0
21733,2016-04-15,BAC,1,0,0,1,0,1,0,2,positive,0
21734,2016-04-15,BLK,2,3,1,2,1,1,1,1,positive,0
21735,2016-04-15,DUK,0,0,0,0,0,0,0,0,neutral,0
21736,2016-04-15,NDAQ,0,2,0,1,0,0,0,2,positive,0
21737,2016-04-15,MCO,2,1,0,1,1,1,1,1,negative,0
21738,2016-04-15,NFLX,0,0,1,1,0,0,1,1,negative,0
21739,2016-04-15,ETFC,1,1,1,3,1,2,2,1,negative,0
21740,2016-04-15,FB,0,1,1,0,1,2,1,1,neutral,0
21741,2016-04-18,MS,0,0,0,0,1,0,1,1,positive,0
21742,2016-04-18,LUV,1,0,0,1,0,2,0,1,negative,0
21743,2016-04-18,MSFT,2,1,1,1,0,2,0,1,negative,0
21744,2016-04-18,CFG,2,3,0,2,1,3,1,2,negative,0
21745,2016-04-18,TGT,1,0,0,2,0,1,0,0,neutral,0
21746,2016-04-18,AIG,5,16,1,7,8,5,9,15,positive,0
21747,2016-04-18,BAX,2,1,1,2,1,2,2,0,neutral,0
21748,2016-04-18,HIG,0,2,0,0,1,0,0,2,positive,0
21749,2016-04-18,VZ,2,1,2,2,1,1,0,0,negative,0
21750,2016-04-18,GS,1,0,0,1,0,2,0,1,neutral,0
21751,2016-04-18,UNH,0,0,0,0,1,0,1,1,positive,0
21752,2016-04-18,BLK,0,2,0,1,2,1,1,2,positive,0
21753,2016-04-18,C,2,3,0,3,3,1,1,3,positive,0
21754,2016-04-18,NFLX,2,6,1,2,5,2,5,3,positive,0
21755,2016-04-18,AAPL,2,3,0,2,2,3,2,3,negative,1
21756,2016-04-18,ETFC,0,0,0,1,1,1,0,2,neutral,0
21757,2016-04-18,WAT,2,18,5,5,18,7,9,21,positive,1
21758,2016-04-18,FB,1,3,0,2,1,1,0,1,neutral,0
21759,2016-04-19,AAL,1,1,1,2,0,1,1,0,negative,0
21760,2016-04-19,TWTR,0,0,0,1,0,0,0,0,positive,0
21761,2016-04-19,MS,2,3,3,2,0,1,0,0,negative,1
21762,2016-04-19,WMB,1,3,1,1,1,0,1,1,positive,1
21763,2016-04-19,AIG,1,2,2,2,1,1,1,2,neutral,0
21764,2016-04-19,CCL,3,1,0,1,0,0,0,0,negative,0
21765,2016-04-19,IBM,0,3,0,0,2,2,0,3,positive,1
21766,2016-04-19,DUK,0,1,1,1,1,1,0,3,positive,0
21767,2016-04-19,GIS,1,1,0,1,2,0,1,2,neutral,0
21768,2016-04-19,DAL,1,1,1,2,0,1,1,0,negative,0
21769,2016-04-19,NDAQ,0,2,0,0,2,0,0,3,positive,0
21770,2016-04-19,NFLX,1,3,2,0,0,1,0,1,neutral,1
21771,2016-04-19,AAPL,1,1,1,1,1,1,0,2,neutral,0
21772,2016-04-19,ETFC,3,5,3,3,1,2,2,3,negative,0
21773,2016-04-19,INTC,1,1,0,1,2,0,1,2,neutral,0
21774,2016-04-20,TWTR,2,2,1,2,2,1,1,2,negative,0
21775,2016-04-20,CFG,2,0,1,2,0,1,0,1,negative,0
21776,2016-04-20,AIG,3,2,1,1,2,1,2,4,negative,0
21777,2016-04-20,VZ,0,0,0,1,0,1,0,0,negative,0
21778,2016-04-20,GS,2,1,2,1,0,0,0,0,negative,1
21779,2016-04-20,UNH,3,2,1,2,0,1,2,3,positive,1
21780,2016-04-20,V,0,1,1,0,0,0,0,0,negative,0
21781,2016-04-20,NDAQ,1,1,2,2,1,1,0,1,positive,0
21782,2016-04-20,AAPL,0,0,0,0,0,1,0,0,negative,0
21783,2016-04-20,ETFC,1,1,1,1,1,1,3,2,neutral,0
21784,2016-04-20,CINF,1,0,1,1,0,1,0,0,negative,0
21785,2016-04-20,INTC,2,0,1,2,0,1,0,0,negative,0
21786,2016-04-21,VIAB,2,2,1,3,0,2,1,2,negative,1
21787,2016-04-21,MSFT,0,3,0,1,1,0,1,2,positive,0
21788,2016-04-21,UAL,1,1,0,1,1,1,0,2,positive,1
21789,2016-04-21,CFG,2,4,2,4,4,1,1,6,positive,0
21790,2016-04-21,VZ,0,2,0,1,0,0,1,1,positive,1
21791,2016-04-21,BLK,0,1,0,0,0,0,0,0,negative,0
21792,2016-04-21,DISH,2,1,1,3,0,2,0,0,negative,0
21793,2016-04-21,NDAQ,2,1,2,3,0,1,0,1,positive,0
21794,2016-04-21,ETFC,3,4,1,4,3,4,2,3,positive,0
21795,2016-04-21,FB,3,2,3,3,1,2,1,2,neutral,0
21796,2016-04-22,GOOGL,1,0,1,0,0,1,0,0,positive,1
21797,2016-04-22,VIAB,3,4,1,3,2,2,2,3,neutral,1
21798,2016-04-22,MSFT,1,1,1,1,1,2,1,1,negative,1
21799,2016-04-22,GOOG,1,0,1,0,0,1,0,0,positive,1
21800,2016-04-22,WBA,1,2,0,1,1,2,0,3,negative,0
21801,2016-04-22,CFG,0,2,1,0,1,0,0,3,positive,0
21802,2016-04-22,AIG,2,2,1,2,1,0,3,2,positive,0
21803,2016-04-22,DVN,2,0,2,2,0,2,0,1,negative,1
21804,2016-04-22,GM,1,0,1,1,0,0,0,1,positive,0
21805,2016-04-22,CCL,0,0,0,0,0,0,0,0,neutral,0
21806,2016-04-22,DUK,0,0,1,0,0,0,0,0,negative,0
21807,2016-04-22,DISH,3,4,1,3,2,2,2,3,neutral,1
21808,2016-04-22,NDAQ,1,2,2,1,2,2,2,2,positive,0
21809,2016-04-22,AAPL,2,5,1,2,3,2,2,6,neutral,0
21810,2016-04-22,ETFC,0,0,0,0,0,1,0,1,neutral,1
21811,2016-04-22,CINF,1,1,0,0,0,0,0,0,neutral,0
21812,2016-04-25,GOOGL,1,2,1,0,2,1,2,2,positive,0
21813,2016-04-25,CSX,2,2,1,3,0,1,1,1,negative,0
21814,2016-04-25,TWTR,0,1,0,0,0,0,0,2,positive,0
21815,2016-04-25,LUV,0,1,0,0,1,0,1,1,positive,0
21816,2016-04-25,MSFT,1,2,1,0,2,1,3,2,positive,0
21817,2016-04-25,GOOG,1,2,1,0,2,1,2,2,positive,0
21818,2016-04-25,CFG,1,0,0,1,0,1,0,3,negative,0
21819,2016-04-25,AIG,2,2,1,5,0,2,3,1,negative,0
21820,2016-04-25,GS,1,1,0,0,0,0,0,1,negative,0
21821,2016-04-25,IBM,1,2,1,0,2,1,2,2,positive,0
21822,2016-04-25,PRU,0,0,1,0,0,0,0,1,neutral,0
21823,2016-04-25,AAPL,1,1,0,1,0,1,0,5,positive,0
21824,2016-04-25,PGR,0,1,1,1,1,1,1,2,positive,0
21825,2016-04-25,ETFC,3,5,0,3,3,2,4,8,negative,0
21826,2016-04-25,RCL,0,1,0,1,2,1,0,2,neutral,0
21827,2016-04-25,FB,4,3,3,5,3,2,2,8,positive,0
21828,2016-04-25,INTC,1,2,1,0,2,1,2,2,positive,0
21829,2016-04-26,TWTR,1,1,0,1,0,1,0,0,negative,1
21830,2016-04-26,MSFT,1,1,0,1,0,1,0,0,negative,0
21831,2016-04-26,CFG,4,0,1,3,0,1,1,2,negative,0
21832,2016-04-26,AIG,5,5,1,8,3,5,4,8,negative,0
21833,2016-04-26,BLL,0,0,0,0,0,0,0,1,positive,0
21834,2016-04-26,NDAQ,2,2,1,1,2,1,1,2,positive,0
21835,2016-04-26,AAPL,1,3,0,1,0,1,1,1,negative,0
21836,2016-04-26,ETFC,4,3,2,4,2,2,0,5,positive,0
21837,2016-04-26,CINF,0,0,0,0,0,0,0,0,neutral,0
21838,2016-04-26,FB,0,2,0,0,0,1,1,2,positive,0
21839,2016-04-26,CHTR,1,2,0,1,2,1,2,4,positive,0
21840,2016-04-27,TWTR,3,2,2,3,0,3,2,2,negative,1
21841,2016-04-27,BK,0,1,0,0,1,0,0,0,positive,0
21842,2016-04-27,NBL,1,1,0,0,0,0,1,2,positive,0
21843,2016-04-27,CFG,2,0,1,4,0,2,1,1,negative,0
21844,2016-04-27,AIG,2,4,1,0,2,1,1,3,neutral,0
21845,2016-04-27,MCK,1,0,0,0,0,0,0,0,negative,0
21846,2016-04-27,XOM,1,3,0,0,3,0,0,3,positive,0
21847,2016-04-27,JNJ,3,1,3,3,2,3,1,1,negative,0
21848,2016-04-27,NDAQ,2,3,3,3,2,3,1,1,neutral,0
21849,2016-04-27,NFLX,1,1,0,0,0,0,0,1,negative,0
21850,2016-04-27,AAPL,1,2,0,1,1,2,1,2,neutral,1
21851,2016-04-27,ETFC,2,4,3,3,2,1,7,8,neutral,0
21852,2016-04-27,CINF,0,1,0,0,2,0,1,1,positive,1
21853,2016-04-27,CHTR,0,1,0,0,2,0,1,2,positive,1
21854,2016-04-28,F,1,2,0,0,2,0,1,2,positive,1
21855,2016-04-28,AAL,1,3,0,3,1,3,3,2,negative,0
21856,2016-04-28,HRS,3,1,2,3,0,2,1,1,negative,0
21857,2016-04-28,CFG,1,3,1,1,3,0,2,2,positive,1
21858,2016-04-28,TGT,2,0,0,0,0,0,1,0,positive,1
21859,2016-04-28,AIG,7,9,4,8,4,7,6,6,neutral,0
21860,2016-04-28,HBI,0,2,0,0,0,0,0,0,positive,1
21861,2016-04-28,DRI,0,1,0,0,1,0,0,0,positive,0
21862,2016-04-28,RL,0,1,0,0,0,0,0,1,positive,0
21863,2016-04-28,NDAQ,0,3,0,1,2,0,1,1,positive,1
21864,2016-04-28,MCO,0,2,0,0,0,0,0,0,positive,0
21865,2016-04-28,RF,0,0,0,0,0,0,0,0,neutral,0
21866,2016-04-28,NFLX,1,2,2,3,2,2,3,3,negative,0
21867,2016-04-28,AAPL,1,3,2,1,3,0,2,2,positive,1
21868,2016-04-28,ETFC,1,1,1,2,4,2,2,5,positive,1
21869,2016-04-28,CINF,1,2,0,1,0,0,1,1,negative,0
21870,2016-04-28,MCD,0,1,1,1,2,2,0,1,neutral,0
21871,2016-04-28,FB,2,5,2,3,2,1,2,1,positive,1
21872,2016-04-29,F,0,1,0,0,1,0,0,0,positive,1
21873,2016-04-29,ABT,0,6,2,2,3,1,1,5,positive,1
21874,2016-04-29,GOOGL,2,0,0,2,1,2,0,1,negative,0
21875,2016-04-29,VIAB,1,2,0,0,1,0,0,1,positive,1
21876,2016-04-29,TWTR,1,1,1,0,1,1,0,2,negative,0
21877,2016-04-29,ABBV,1,4,2,2,2,2,0,3,positive,0
21878,2016-04-29,NBL,0,1,1,1,1,0,2,3,negative,0
21879,2016-04-29,MSFT,2,0,0,2,1,2,0,1,negative,0
21880,2016-04-29,GOOG,2,0,0,2,1,2,0,1,negative,0
21881,2016-04-29,CFG,0,0,0,1,0,0,0,2,positive,1
21882,2016-04-29,AIG,4,4,5,5,4,4,5,8,positive,0
21883,2016-04-29,GILD,0,0,0,0,0,1,0,0,positive,1
21884,2016-04-29,PYPL,0,3,0,1,1,1,0,2,positive,1
21885,2016-04-29,DUK,2,4,0,2,5,2,3,5,positive,0
21886,2016-04-29,DAL,0,1,0,0,1,1,0,2,positive,1
21887,2016-04-29,NDAQ,2,2,1,1,2,2,1,2,neutral,1
21888,2016-04-29,NFLX,0,2,0,1,2,0,1,3,positive,0
21889,2016-04-29,AAPL,2,3,0,5,0,2,1,0,negative,0
21890,2016-05-02,HAL,0,2,0,0,0,0,0,1,negative,0
21891,2016-05-02,ICE,0,2,0,0,0,0,0,1,negative,1
21892,2016-05-02,HRS,2,1,1,1,0,2,1,0,negative,0
21893,2016-05-02,TWTR,0,0,1,1,0,0,0,0,positive,0
21894,2016-05-02,UAA,0,0,0,0,0,0,0,0,neutral,0
21895,2016-05-02,CFG,1,1,0,0,2,1,1,2,positive,0
21896,2016-05-02,AIG,6,2,2,4,1,3,1,4,negative,0
21897,2016-05-02,XOM,3,2,2,3,2,1,1,1,neutral,0
21898,2016-05-02,HIG,1,2,0,1,2,0,1,2,neutral,0
21899,2016-05-02,CVX,3,2,2,3,2,1,1,1,neutral,0
21900,2016-05-02,PRGO,0,0,0,0,0,0,0,0,neutral,0
21901,2016-05-02,NDAQ,0,2,0,0,1,0,0,1,positive,1
21902,2016-05-02,NFLX,0,0,0,0,0,0,0,0,negative,0
21903,2016-05-02,AAPL,3,4,3,3,1,1,1,1,positive,0
21904,2016-05-02,PGR,1,2,0,0,1,0,1,3,positive,1
21905,2016-05-02,PM,1,0,0,1,0,0,0,0,neutral,0
21906,2016-05-02,ETFC,0,0,0,0,0,0,0,0,neutral,0
21907,2016-05-02,PEP,1,0,2,1,0,1,1,0,negative,0
21908,2016-05-02,FB,1,1,1,1,1,1,1,2,positive,0
21909,2016-05-02,COP,2,2,0,1,2,0,1,1,positive,1
21910,2016-05-03,HAL,0,2,0,0,0,1,0,2,negative,1
21911,2016-05-03,VIAB,0,1,0,0,0,0,0,1,positive,0
21912,2016-05-03,TWTR,3,2,1,1,3,2,3,3,neutral,0
21913,2016-05-03,WMB,1,3,0,0,2,1,1,2,neutral,1
21914,2016-05-03,AIG,1,4,0,0,3,1,1,3,positive,0
21915,2016-05-03,HUM,0,3,1,2,2,2,0,3,positive,0
21916,2016-05-03,VZ,2,1,0,1,0,2,1,1,neutral,1
21917,2016-05-03,CCL,1,2,2,2,1,2,1,1,negative,0
21918,2016-05-03,CI,0,3,1,2,2,2,0,3,positive,0
21919,2016-05-03,GS,3,4,0,3,4,3,3,4,negative,1
21920,2016-05-03,NDAQ,1,2,1,1,1,1,1,1,negative,0
21921,2016-05-03,AET,0,3,1,2,2,2,0,3,positive,0
21922,2016-05-03,AAPL,0,2,0,2,0,1,0,0,negative,0
21923,2016-05-03,ETFC,1,4,0,3,2,1,4,7,negative,0
21924,2016-05-03,FB,0,1,0,0,0,0,0,1,positive,0
21925,2016-05-03,IP,1,3,0,0,2,1,1,2,neutral,1
21926,2016-05-04,PFE,1,2,0,1,0,1,0,0,negative,0
21927,2016-05-04,TWTR,2,1,2,2,0,2,1,0,negative,1
21928,2016-05-04,IBM,1,0,0,1,1,1,1,0,negative,0
21929,2016-05-04,NDAQ,1,2,1,1,0,1,1,0,negative,0
21930,2016-05-04,AAPL,0,1,0,0,0,0,1,1,positive,0
21931,2016-05-04,ETFC,5,5,1,3,4,5,4,7,neutral,0
21932,2016-05-04,FB,0,4,0,2,3,0,1,4,positive,0
21933,2016-05-05,HAL,2,3,0,0,2,2,1,3,positive,0
21934,2016-05-05,ICE,3,4,0,0,3,3,1,5,neutral,1
21935,2016-05-05,TWTR,2,2,1,4,2,1,2,4,positive,1
21936,2016-05-05,MSFT,0,1,0,0,1,0,0,1,positive,0
21937,2016-05-05,AIG,1,0,1,2,2,1,0,1,positive,0
21938,2016-05-05,GS,2,3,0,0,2,2,1,3,positive,0
21939,2016-05-05,IBM,0,3,0,0,1,0,0,4,positive,1
21940,2016-05-05,DUK,0,0,0,0,1,0,2,2,positive,0
21941,2016-05-05,DOV,1,2,1,0,2,1,2,1,positive,0
21942,2016-05-05,NDAQ,1,3,1,1,0,1,0,2,positive,0
21943,2016-05-05,NFLX,0,3,0,1,2,0,2,3,positive,0
21944,2016-05-05,AAPL,2,2,0,0,1,0,2,0,positive,0
21945,2016-05-05,ETFC,2,2,1,0,1,0,2,1,positive,0
21946,2016-05-05,FB,0,3,0,0,1,0,0,4,positive,0
21947,2016-05-05,INTC,2,2,1,2,2,1,1,4,positive,0
21948,2016-05-06,VIAB,2,5,1,2,3,3,3,5,positive,0
21949,2016-05-06,PFE,0,1,0,1,0,0,1,4,positive,0
21950,2016-05-06,ORCL,0,1,2,2,1,1,1,1,positive,0
21951,2016-05-06,WMB,1,3,2,2,2,1,2,6,positive,1
21952,2016-05-06,CFG,0,0,0,1,0,1,0,1,neutral,0
21953,2016-05-06,AIG,3,8,2,3,10,2,4,10,positive,0
21954,2016-05-06,GLW,0,1,0,1,0,0,2,0,negative,0
21955,2016-05-06,XOM,0,2,0,1,1,0,1,1,positive,0
21956,2016-05-06,GS,0,1,0,1,0,0,1,4,positive,0
21957,2016-05-06,SYF,0,0,0,0,0,0,0,1,positive,0
21958,2016-05-06,NDAQ,2,3,1,1,2,1,1,4,positive,0
21959,2016-05-06,C,0,0,0,0,0,0,0,1,positive,0
21960,2016-05-06,AAPL,1,0,1,1,0,1,0,1,neutral,0
21961,2016-05-06,ETFC,1,2,1,1,1,0,1,1,positive,0
21962,2016-05-06,NRG,1,0,0,0,0,0,1,1,positive,1
21963,2016-05-06,MET,0,1,0,1,0,0,1,4,positive,0
21964,2016-05-06,FB,1,1,0,1,1,1,1,0,negative,0
21965,2016-05-09,VIAB,4,2,3,4,0,3,2,2,negative,1
21966,2016-05-09,HRS,0,0,0,0,1,1,0,1,positive,0
21967,2016-05-09,TWTR,1,2,1,3,0,2,0,1,negative,0
21968,2016-05-09,ORCL,0,1,1,0,0,0,0,0,negative,0
21969,2016-05-09,WMB,1,2,0,1,1,0,0,0,positive,1
21970,2016-05-09,CFG,1,0,1,3,0,1,0,1,negative,0
21971,2016-05-09,AIG,2,6,1,4,5,2,1,6,positive,0
21972,2016-05-09,CPB,1,1,1,1,1,1,1,1,neutral,1
21973,2016-05-09,GE,0,0,0,0,0,0,0,1,neutral,0
21974,2016-05-09,DUK,1,2,0,3,2,0,2,5,neutral,0
21975,2016-05-09,RHT,1,1,1,1,2,1,1,2,positive,0
21976,2016-05-09,NDAQ,1,3,1,1,1,1,0,2,positive,0
21977,2016-05-09,RF,0,0,0,0,0,0,0,1,positive,0
21978,2016-05-09,NFLX,1,0,0,0,0,0,0,0,negative,0
21979,2016-05-09,AAPL,3,2,4,5,1,4,3,2,negative,0
21980,2016-05-09,ETFC,6,5,3,6,7,3,2,9,positive,0
21981,2016-05-09,FB,2,2,2,2,2,2,2,2,positive,0
21982,2016-05-09,CHTR,0,0,0,0,0,0,1,2,positive,0
